Fr,Nm,NN,ACTUAL
0.2767075002193451,0.7232924699783325,1,1
0.2768583297729492,0.7231416702270508,1,1
0.3035470247268677,0.6964530348777771,1,1
0.2860487997531891,0.7139511704444885,1,1
0.2798135280609131,0.7201864719390869,1,1
0.28355148434638977,0.7164485454559326,1,1
0.49017512798309326,0.5098248720169067,1,1
0.27687132358551025,0.7231286764144897,1,1
0.2912721335887909,0.7087278962135315,1,1
0.2782052755355835,0.7217947840690613,1,1
0.27834028005599976,0.7216597199440002,1,1
0.2841014564037323,0.7158985733985901,1,1
0.28561803698539734,0.7143819332122803,1,1
0.27766385674476624,0.7223361134529114,1,1
0.2971123456954956,0.7028875946998596,1,1
0.2767992317676544,0.7232007384300232,1,1
0.28143373131752014,0.7185662388801575,1,1
0.28592491149902344,0.7140750885009766,1,1
0.2818277180194855,0.7181723117828369,1,1
0.37247955799102783,0.6275204420089722,1,1
0.282369464635849,0.7176305651664734,1,1
0.28452327847480774,0.7154766917228699,1,1
0.28462857007980347,0.7153714299201965,1,1
0.2768993079662323,0.7231006026268005,1,1
0.2833184599876404,0.7166814804077148,1,1
0.27810046076774597,0.7218995094299316,1,1
0.29326966404914856,0.7067303657531738,1,1
0.33920466899871826,0.6607953310012817,1,1
0.28629228472709656,0.7137077450752258,1,1
0.2776555120944977,0.7223444581031799,1,1
0.29771167039871216,0.7022883296012878,1,1
0.280064195394516,0.7199357748031616,1,1
0.2782667279243469,0.7217332720756531,1,1
0.46935972571372986,0.5306403040885925,1,1
0.2950325012207031,0.7049674987792969,1,1
0.28624582290649414,0.7137541770935059,1,1
0.2906044125556946,0.7093955874443054,1,1
0.2788468301296234,0.721153199672699,1,1
0.2889428734779358,0.7110571265220642,1,1
0.28128817677497864,0.7187118530273438,1,1
0.3103870451450348,0.6896129846572876,1,1
0.3036542236804962,0.6963457465171814,1,1
0.2800257205963135,0.7199743390083313,1,1
0.279342919588089,0.7206570506095886,1,1
0.5165209174156189,0.4834790527820587,0,1
0.28314724564552307,0.7168527245521545,1,1
0.2760622203350067,0.7239378690719604,1,1
0.2905448079109192,0.7094551920890808,1,1
0.367582768201828,0.6324172616004944,1,1
0.28557607531547546,0.7144238948822021,1,1
0.38396787643432617,0.6160321235656738,1,1
0.2781781852245331,0.7218218445777893,1,1
0.2772236764431,0.7227762937545776,1,1
0.27600014209747314,0.7239998579025269,1,1
0.2799608111381531,0.7200391888618469,1,1
0.27579015493392944,0.7242098450660706,1,1
0.3473544716835022,0.6526455283164978,1,1
0.27883151173591614,0.7211684584617615,1,1
0.2755589187145233,0.7244411110877991,1,1
0.3710470497608185,0.6289529204368591,1,1
0.28897902369499207,0.7110209465026855,1,1
0.2816711366176605,0.7183288931846619,1,1
0.369671493768692,0.6303285956382751,1,1
0.2784540057182312,0.7215459942817688,1,1
0.27705782651901245,0.7229422330856323,1,1
0.2787621319293976,0.72123783826828,1,1
0.2781410217285156,0.7218589782714844,1,1
0.30952340364456177,0.6904765963554382,1,1
0.2775941491127014,0.7224058508872986,1,1
0.2811985909938812,0.7188014388084412,1,1
0.28726935386657715,0.7127307057380676,1,1
0.2762514352798462,0.7237485647201538,1,1
0.4759598970413208,0.5240400433540344,1,1
0.27845966815948486,0.7215403318405151,1,1
0.276410847902298,0.7235891222953796,1,1
0.2919555604457855,0.7080444097518921,1,1
0.2873799800872803,0.7126200199127197,1,1
0.45423054695129395,0.5457695126533508,1,1
0.5464937090873718,0.4535062909126282,0,1
0.27860400080680847,0.7213960289955139,1,1
0.2911625802516937,0.7088374495506287,1,1
0.3014320433139801,0.6985679268836975,1,1
0.30096352100372314,0.6990365386009216,1,1
0.27738478779792786,0.722615122795105,1,1
0.5458778738975525,0.4541221559047699,0,1
0.2893916964530945,0.7106083035469055,1,1
0.2828231453895569,0.7171768546104431,1,1
0.2858569324016571,0.7141430974006653,1,1
0.29555922746658325,0.7044408321380615,1,1
0.3072114884853363,0.6927884817123413,1,1
0.2779681384563446,0.722031831741333,1,1
0.2945989966392517,0.7054010629653931,1,1
0.27912741899490356,0.7208725810050964,1,1
0.27813440561294556,0.7218655943870544,1,1
0.2783406972885132,0.7216593027114868,1,1
0.29177606105804443,0.7082239389419556,1,1
0.27738749980926514,0.7226124405860901,1,1
0.2796228229999542,0.7203772068023682,1,1
0.28040045499801636,0.7195995450019836,1,1
0.2806887924671173,0.7193111777305603,1,1
0.2891446650028229,0.7108553647994995,1,1
0.27651247382164,0.7234875559806824,1,1
0.2929806113243103,0.7070193886756897,1,1
0.2841458320617676,0.7158541679382324,1,1
0.29606109857559204,0.7039389610290527,1,1
0.3204198181629181,0.6795802116394043,1,1
0.277756005525589,0.7222440242767334,1,1
0.2766234874725342,0.7233765125274658,1,1
0.29181811213493347,0.7081818580627441,1,1
0.3657075762748718,0.634292483329773,1,1
0.28507888317108154,0.7149211168289185,1,1
0.27719631791114807,0.7228037118911743,1,1
0.27939921617507935,0.7206008434295654,1,1
0.2864818572998047,0.7135181427001953,1,1
0.27724480628967285,0.7227552533149719,1,1
0.49206310510635376,0.5079368948936462,1,1
0.27542269229888916,0.7245773077011108,1,1
0.2794720530509949,0.7205279469490051,1,1
0.30158329010009766,0.6984166502952576,1,1
0.27910199761390686,0.7208979725837708,1,1
0.37918174266815186,0.6208182573318481,1,1
0.3397344946861267,0.6602655053138733,1,1
0.3939480483531952,0.6060519218444824,1,1
0.28607693314552307,0.7139230966567993,1,1
0.6660973429679871,0.3339026868343353,0,1
0.27917084097862244,0.7208291888237,1,1
0.2854335308074951,0.7145664691925049,1,1
0.27864253520965576,0.7213574647903442,1,1
0.3017326891422272,0.6982673406600952,1,1
0.28528738021850586,0.7147126197814941,1,1
0.5351967215538025,0.4648032784461975,0,1
0.28374940156936646,0.7162505984306335,1,1
0.2776118218898773,0.7223881483078003,1,1
0.28044426441192627,0.7195557355880737,1,1
0.2814069092273712,0.7185931205749512,1,1
0.4825710952281952,0.5174288749694824,1,1
0.28365761041641235,0.7163423895835876,1,1
0.29706981778144836,0.7029301524162292,1,1
0.2868450880050659,0.7131549119949341,1,1
0.29084405303001404,0.7091559171676636,1,1
0.28829580545425415,0.7117041945457458,1,1
0.2751431167125702,0.7248569130897522,1,1
0.4930430054664612,0.5069569945335388,1,1
0.27885618805885315,0.7211437821388245,1,1
0.28219419717788696,0.717805802822113,1,1
0.31331926584243774,0.6866807341575623,1,1
0.27677226066589355,0.7232277393341064,1,1
0.27950796484947205,0.7204920053482056,1,1
0.27784958481788635,0.722150444984436,1,1
0.2816324234008789,0.7183675765991211,1,1
0.284533828496933,0.7154662013053894,1,1
0.3741331696510315,0.6258668303489685,1,1
0.4750443398952484,0.5249556303024292,1,1
0.7018616795539856,0.298138290643692,0,1
0.3467089831829071,0.6532909870147705,1,1
0.27701127529144287,0.7229887843132019,1,1
0.2777296006679535,0.7222703099250793,1,1
0.28992947936058044,0.7100704908370972,1,1
0.2833261489868164,0.7166738510131836,1,1
0.28564369678497314,0.7143563628196716,1,1
0.28442275524139404,0.715577244758606,1,1
0.27790045738220215,0.7220995426177979,1,1
0.2772563099861145,0.7227436900138855,1,1
0.2809179723262787,0.7190819978713989,1,1
0.28932085633277893,0.7106791734695435,1,1
0.27713340520858765,0.7228665947914124,1,1
0.2763279974460602,0.7236720323562622,1,1
0.409691721200943,0.5903082489967346,1,1
0.2872386872768402,0.7127613425254822,1,1
0.30466729402542114,0.6953326463699341,1,1
0.2846173048019409,0.7153827548027039,1,1
0.29868918657302856,0.7013108134269714,1,1
0.2875833213329315,0.7124166488647461,1,1
0.28222954273223877,0.7177703976631165,1,1
0.2862406373023987,0.7137593626976013,1,1
0.2769264280796051,0.7230736017227173,1,1
0.2812504470348358,0.7187495827674866,1,1
0.28424549102783203,0.7157544493675232,1,1
0.32135456800460815,0.6786454319953918,1,1
0.28256094455718994,0.7174391150474548,1,1
0.28061535954475403,0.7193846702575684,1,1
0.2785000801086426,0.7214999198913574,1,1
0.2949464023113251,0.7050536274909973,1,1
0.27990543842315674,0.7200945615768433,1,1
0.31040579080581665,0.6895942091941833,1,1
0.2878571152687073,0.7121428847312927,1,1
0.2817332446575165,0.7182668447494507,1,1
0.3145381212234497,0.6854618787765503,1,1
0.2828902006149292,0.717109739780426,1,1
0.2756769061088562,0.7243230938911438,1,1
0.294215589761734,0.7057843804359436,1,1
0.2793283760547638,0.7206715941429138,1,1
0.27893316745758057,0.7210668921470642,1,1
0.2774275243282318,0.7225724458694458,1,1
0.27843594551086426,0.7215640544891357,1,1
0.27562984824180603,0.7243701815605164,1,1
0.2962286174297333,0.7037714123725891,1,1
0.2754921019077301,0.7245078682899475,1,1
0.5985874533653259,0.4014125168323517,0,1
0.5600383877754211,0.43996161222457886,0,1
0.2838142216205597,0.7161857485771179,1,1
0.5043787956237793,0.4956212043762207,0,1
0.27677202224731445,0.7232279181480408,1,1
0.2823532521724701,0.7176467180252075,1,1
0.28181150555610657,0.718188464641571,1,1
0.2882462441921234,0.7117537260055542,1,1
0.2787536382675171,0.7212463617324829,1,1
0.2801741659641266,0.719825804233551,1,1
0.28151148557662964,0.7184884548187256,1,1
0.28156930208206177,0.7184306979179382,1,1
0.28062671422958374,0.719373345375061,1,1
0.276697039604187,0.7233030200004578,1,1
0.2784561216831207,0.7215438485145569,1,1
0.4761260449886322,0.5238739848136902,1,1
0.28054797649383545,0.7194520235061646,1,1
0.3400851786136627,0.6599148511886597,1,1
0.2765439748764038,0.7234559655189514,1,1
0.2879696488380432,0.7120303511619568,1,1
0.2925299406051636,0.7074700593948364,1,1
0.2822953462600708,0.7177046537399292,1,1
0.2796081304550171,0.7203919291496277,1,1
0.2856430113315582,0.7143569588661194,1,1
0.28151026368141174,0.7184897065162659,1,1
0.27977699041366577,0.720223069190979,1,1
0.27819111943244934,0.7218087911605835,1,1
0.280768483877182,0.7192315459251404,1,1
0.2764192521572113,0.7235807180404663,1,1
0.27868416905403137,0.7213158011436462,1,1
0.27628442645072937,0.7237155437469482,1,1
0.2780282199382782,0.7219718098640442,1,1
0.27694833278656006,0.7230516672134399,1,1
0.27941280603408813,0.7205871939659119,1,1
0.42062464356422424,0.5793753862380981,1,1
0.28112196922302246,0.7188780307769775,1,1
0.5283205509185791,0.4716794788837433,0,1
0.28040558099746704,0.719594419002533,1,1
0.3269825875759125,0.6730173826217651,1,1
0.2791585326194763,0.7208414673805237,1,1
0.2845321297645569,0.7154679298400879,1,1
0.713316023349762,0.2866840064525604,0,1
0.30226054787635803,0.6977394223213196,1,1
0.3145260810852051,0.6854739189147949,1,1
0.29792696237564087,0.7020730376243591,1,1
0.2775055468082428,0.7224944233894348,1,1
0.28565675020217896,0.7143431901931763,1,1
0.2759306728839874,0.7240692973136902,1,1
0.2853233218193054,0.7146767377853394,1,1
0.2975272238254547,0.7024727463722229,1,1
0.2826472818851471,0.7173527479171753,1,1
0.28511592745780945,0.7148841023445129,1,1
0.2890351414680481,0.7109649181365967,1,1
0.2826187312602997,0.7173812389373779,1,1
0.27619531750679016,0.7238046526908875,1,1
0.2786998748779297,0.7213001251220703,1,1
0.2887020409107208,0.7112979888916016,1,1
0.2852230966091156,0.7147769331932068,1,1
0.28345340490341187,0.7165465950965881,1,1
0.28108862042427063,0.718911349773407,1,1
0.2781723439693451,0.7218276858329773,1,1
0.28077393770217896,0.719226062297821,1,1
0.39788174629211426,0.6021182537078857,1,1
0.27646511793136597,0.723534882068634,1,1
0.2783135771751404,0.7216864228248596,1,1
0.28713783621788025,0.7128621339797974,1,1
0.29922664165496826,0.7007734179496765,1,1
0.27668094635009766,0.7233191132545471,1,1
0.294554203748703,0.7054457664489746,1,1
0.27766895294189453,0.7223310470581055,1,1
0.27572742104530334,0.724272608757019,1,1
0.2794504165649414,0.7205495834350586,1,1
0.28700149059295654,0.7129984498023987,1,1
0.28413212299346924,0.715867817401886,1,1
0.2776888310909271,0.7223111391067505,1,1
0.27715015411376953,0.7228499054908752,1,1
0.2837769687175751,0.7162230610847473,1,1
0.2826993465423584,0.7173006534576416,1,1
0.31901365518569946,0.6809863448143005,1,1
0.2879445552825928,0.7120553851127625,1,1
0.2837746739387512,0.7162253260612488,1,1
0.2805138826370239,0.7194861173629761,1,1
0.2900267243385315,0.7099733352661133,1,1
0.2816394865512848,0.7183605432510376,1,1
0.27848535776138306,0.7215146422386169,1,1
0.27820882201194763,0.7217912077903748,1,1
0.27924469113349915,0.720755398273468,1,1
0.28565463423728943,0.714345395565033,1,1
0.2774052917957306,0.7225947380065918,1,1
0.2899158000946045,0.7100841999053955,1,1
0.27615994215011597,0.723840057849884,1,1
0.5840450525283813,0.41595497727394104,0,1
0.2776317000389099,0.7223682999610901,1,1
0.6522446274757385,0.3477553427219391,0,1
0.2822272479534149,0.7177726626396179,1,1
0.2782038450241089,0.7217961549758911,1,1
0.4197154939174652,0.5802845358848572,1,1
0.2766484022140503,0.7233515381813049,1,1
0.2955358922481537,0.7044641375541687,1,1
0.31779077649116516,0.6822091937065125,1,1
0.2789183259010315,0.7210816740989685,1,1
0.28626692295074463,0.7137331366539001,1,1
0.2999219000339508,0.7000780701637268,1,1
0.2790232002735138,0.7209768295288086,1,1
0.2762499749660492,0.7237499356269836,1,1
0.2752722501754761,0.7247277498245239,1,1
0.27767786383628845,0.7223221659660339,1,1
0.2837601602077484,0.7162398099899292,1,1
0.27761608362197876,0.7223839163780212,1,1
0.29006052017211914,0.7099394798278809,1,1
0.4643130898475647,0.5356869101524353,1,1
0.2763758599758148,0.7236241102218628,1,1
0.5589024424552917,0.4410974979400635,0,1
0.383159339427948,0.6168406009674072,1,1
0.27836182713508606,0.7216382026672363,1,1
0.28002697229385376,0.7199730277061462,1,1
0.27699291706085205,0.723007082939148,1,1
0.28446564078330994,0.7155343890190125,1,1
0.29293325543403625,0.7070667147636414,1,1
0.2946144640445709,0.7053855657577515,1,1
0.2748425304889679,0.7251574397087097,1,1
0.2779346704483032,0.722065269947052,1,1
0.2911427617073059,0.7088572382926941,1,1
0.2818530201911926,0.7181470394134521,1,1
0.2907302975654602,0.7092697024345398,1,1
0.36404120922088623,0.6359587907791138,1,1
0.2782595753669739,0.7217403650283813,1,1
0.29021182656288147,0.7097881436347961,1,1
0.2874629497528076,0.7125371098518372,1,1
0.3129996955394745,0.6870003342628479,1,1
0.3009940981864929,0.6990059018135071,1,1
0.2850759029388428,0.7149240374565125,1,1
0.33258742094039917,0.6674125790596008,1,1
0.2806701064109802,0.7193298935890198,1,1
0.2759532630443573,0.7240467667579651,1,1
0.2839367985725403,0.7160632014274597,1,1
0.3322928249835968,0.6677071452140808,1,1
0.27551454305648804,0.724485456943512,1,1
0.2880887985229492,0.7119112014770508,1,1
0.2792925238609314,0.7207075357437134,1,1
0.3307914137840271,0.6692085266113281,1,1
0.27728912234306335,0.722710907459259,1,1
0.3044200837612152,0.6955798864364624,1,1
0.2757117450237274,0.7242882251739502,1,1
0.27740174531936646,0.7225981950759888,1,1
0.2779182493686676,0.7220817804336548,1,1
0.28095853328704834,0.7190414667129517,1,1
0.30009379982948303,0.6999061703681946,1,1
0.29693523049354553,0.7030647397041321,1,1
0.2783737778663635,0.7216262817382812,1,1
0.29019924998283386,0.7098007202148438,1,1
0.31010347604751587,0.6898965239524841,1,1
0.28637751936912537,0.713622510433197,1,1
0.2985057532787323,0.7014942765235901,1,1
0.34884265065193176,0.6511572599411011,1,1
0.277169793844223,0.7228302359580994,1,1
0.334166020154953,0.6658340096473694,1,1
0.27548202872276306,0.7245179414749146,1,1
0.2784692943096161,0.7215306758880615,1,1
0.2794165313243866,0.7205834984779358,1,1
0.30113375186920166,0.6988663077354431,1,1
0.2818508744239807,0.7181491255760193,1,1
0.2926754355430603,0.7073246240615845,1,1
0.5616653561592102,0.4383346736431122,0,1
0.28243210911750793,0.7175678610801697,1,1
0.27768057584762573,0.722319483757019,1,1
0.2768963575363159,0.7231036424636841,1,1
0.307114839553833,0.692885160446167,1,1
0.2773585319519043,0.7226414680480957,1,1
0.28981730341911316,0.7101826667785645,1,1
0.2764604985713959,0.7235395312309265,1,1
0.2775405943393707,0.7224593758583069,1,1
0.5354419350624084,0.46455809473991394,0,1
0.27985453605651855,0.7201454043388367,1,1
0.2789134681224823,0.7210865020751953,1,1
0.27724355459213257,0.7227563858032227,1,1
0.4348202049732208,0.5651797652244568,1,1
0.2849821448326111,0.7150178551673889,1,1
0.5243498086929321,0.4756501615047455,0,1
0.27574607729911804,0.7242538928985596,1,1
0.2778707444667816,0.7221292853355408,1,1
0.2985127568244934,0.7014873027801514,1,1
0.280928373336792,0.7190716862678528,1,1
0.28844672441482544,0.7115532755851746,1,1
0.2797718942165375,0.7202280759811401,1,1
0.2778274714946747,0.7221724390983582,1,1
0.73044353723526,0.2695564925670624,0,0
0.28449341654777527,0.7155066132545471,1,1
0.27671170234680176,0.7232882976531982,1,1
0.2852746844291687,0.7147253155708313,1,1
0.29317623376846313,0.7068237066268921,1,1
0.2870984673500061,0.7129015326499939,1,1
0.7304108738899231,0.2695891857147217,0,0
0.5953768491744995,0.4046231508255005,0,1
0.27608439326286316,0.7239155769348145,1,1
0.28203636407852173,0.7179636359214783,1,1
0.27880632877349854,0.7211937308311462,1,1
0.2772999703884125,0.7226999998092651,1,1
0.28002893924713135,0.7199711203575134,1,1
0.2884492874145508,0.7115507125854492,1,1
0.29784050583839417,0.7021594643592834,1,1
0.2776065766811371,0.7223933339118958,1,1
0.2984408438205719,0.7015590667724609,1,1
0.27806809544563293,0.7219319343566895,1,1
0.2960640490055084,0.7039359211921692,1,1
0.2865181565284729,0.7134817838668823,1,1
0.28217506408691406,0.7178248763084412,1,1
0.27937665581703186,0.7206233739852905,1,1
0.2773840129375458,0.7226160168647766,1,1
0.28258010745048523,0.7174198627471924,1,1
0.3096473515033722,0.6903526782989502,1,1
0.6445299386978149,0.35547006130218506,0,1
0.2912229597568512,0.7087770104408264,1,1
0.2779848873615265,0.7220151424407959,1,1
0.2998565137386322,0.7001434564590454,1,1
0.34021562337875366,0.6597843766212463,1,1
0.29243919253349304,0.7075607776641846,1,1
0.2850656807422638,0.7149343490600586,1,1
0.3012852668762207,0.6987146735191345,1,1
0.3283846974372864,0.6716153025627136,1,1
0.2786790430545807,0.7213209867477417,1,1
0.2836114466190338,0.7163885831832886,1,1
0.28153374791145325,0.7184662818908691,1,1
0.2846343517303467,0.7153656482696533,1,1
0.6488476991653442,0.35115233063697815,0,1
0.27992770075798035,0.720072329044342,1,1
0.28343474864959717,0.7165652513504028,1,1
0.2767333984375,0.7232666015625,1,1
0.2963259816169739,0.7036740183830261,1,1
0.29177287220954895,0.7082271575927734,1,1
0.2847265303134918,0.7152734398841858,1,1
0.282709002494812,0.717290997505188,1,1
0.28414371609687805,0.7158563137054443,1,1
0.2770673930644989,0.7229326367378235,1,1
0.2768368422985077,0.7231631278991699,1,1
0.41804471611976624,0.5819553136825562,1,1
0.2812115252017975,0.7187885046005249,1,1
0.2804509699344635,0.7195490598678589,1,1
0.2982361316680908,0.7017638683319092,1,1
0.28243082761764526,0.7175692319869995,1,1
0.2785463035106659,0.7214536666870117,1,1
0.3451387584209442,0.6548612713813782,1,1
0.2833738923072815,0.7166261076927185,1,1
0.405669242143631,0.5943307876586914,1,1
0.27601996064186096,0.7239800691604614,1,1
0.2761152386665344,0.7238847613334656,1,1
0.27809393405914307,0.7219060659408569,1,1
0.2765008807182312,0.7234991788864136,1,1
0.2771945595741272,0.7228054404258728,1,1
0.2886507511138916,0.7113492488861084,1,1
0.28043994307518005,0.7195600271224976,1,1
0.5630238652229309,0.4369761347770691,0,1
0.27989789843559265,0.7201021313667297,1,1
0.293932169675827,0.7060678601264954,1,1
0.27796751260757446,0.7220324873924255,1,1
0.28123849630355835,0.7187615036964417,1,1
0.29041093587875366,0.7095890045166016,1,1
0.28781020641326904,0.712189793586731,1,1
0.27835813164711,0.7216418981552124,1,1
0.2859136164188385,0.7140863537788391,1,1
0.2783602476119995,0.7216398119926453,1,1
0.29664039611816406,0.7033595442771912,1,1
0.27996399998664856,0.720035970211029,1,1
0.2773483991622925,0.7226516008377075,1,1
0.49955180287361145,0.5004482269287109,1,1
0.2840685546398163,0.7159314155578613,1,1
0.28352221846580505,0.7164778113365173,1,1
0.2889305353164673,0.7110694646835327,1,1
0.44612619280815125,0.5538738369941711,1,1
0.575120747089386,0.4248792231082916,0,1
0.30594462156295776,0.694055438041687,1,1
0.27655890583992004,0.7234410643577576,1,1
0.28867480158805847,0.7113251686096191,1,1
0.27704814076423645,0.7229518294334412,1,1
0.27606821060180664,0.7239318490028381,1,1
0.27655717730522156,0.7234428524971008,1,1
0.279714435338974,0.7202855348587036,1,1
0.2772645056247711,0.7227354049682617,1,1
0.28945454955101013,0.710545539855957,1,1
0.2795031666755676,0.7204968333244324,1,1
0.27595075964927673,0.7240492701530457,1,1
0.275743693113327,0.7242562770843506,1,1
0.27986836433410645,0.7201316952705383,1,1
0.27794143557548523,0.7220585942268372,1,1
0.5671591758728027,0.43284082412719727,0,1
0.30015283823013306,0.6998471617698669,1,1
0.27914538979530334,0.7208545804023743,1,1
0.28295761346817017,0.7170423269271851,1,1
0.2799869179725647,0.7200131416320801,1,1
0.2780032753944397,0.7219966650009155,1,1
0.2877907454967499,0.7122092843055725,1,1
0.28348198533058167,0.7165180444717407,1,1
0.2942506670951843,0.7057493329048157,1,1
0.30033668875694275,0.6996632814407349,1,1
0.27972888946533203,0.720271110534668,1,1
0.2763775885105133,0.7236223220825195,1,1
0.30427634716033936,0.6957236528396606,1,1
0.2923077940940857,0.7076922059059143,1,1
0.6462692618370056,0.3537307381629944,0,1
0.32846200466156006,0.6715379953384399,1,1
0.27864745259284973,0.7213525176048279,1,1
0.27631640434265137,0.7236836552619934,1,1
0.28146111965179443,0.7185388803482056,1,1
0.2811169922351837,0.7188829779624939,1,1
0.27860966324806213,0.7213903069496155,1,1
0.2790847718715668,0.7209152579307556,1,1
0.3302900195121765,0.6697099804878235,1,1
0.2946697473526001,0.7053301930427551,1,1
0.28583723306655884,0.7141627669334412,1,1
0.2811114490032196,0.718888521194458,1,1
0.2809278666973114,0.719072163105011,1,1
0.2766626179218292,0.7233374118804932,1,1
0.27805256843566895,0.7219474911689758,1,1
0.2805662453174591,0.7194337844848633,1,1
0.27860885858535767,0.7213912010192871,1,1
0.27614501118659973,0.7238550186157227,1,1
0.2875126600265503,0.7124873399734497,1,1
0.2779322862625122,0.722067654132843,1,1
0.3038429915904999,0.6961569786071777,1,1
0.2825533449649811,0.7174466848373413,1,1
0.2768174707889557,0.7231825590133667,1,1
0.2748243510723114,0.7251756191253662,1,1
0.28081899881362915,0.7191809415817261,1,1
0.2898411452770233,0.7101588249206543,1,1
0.28111788630485535,0.7188820838928223,1,1
0.2796303629875183,0.7203696370124817,1,1
0.27980998158454895,0.7201900482177734,1,1
0.27968308329582214,0.7203169465065002,1,1
0.28685224056243896,0.713147759437561,1,1
0.5282126069068909,0.47178736329078674,0,1
0.2870914041996002,0.7129086852073669,1,1
0.28543898463249207,0.7145609855651855,1,1
0.2794724106788635,0.7205275297164917,1,1
0.27958163619041443,0.720418393611908,1,1
0.28418904542922974,0.7158109545707703,1,1
0.28074344992637634,0.719256579875946,1,1
0.6770238876342773,0.32297611236572266,0,1
0.28014126420021057,0.7198587656021118,1,1
0.27702799439430237,0.7229719758033752,1,1
0.2775470018386841,0.7224529385566711,1,1
0.2787436544895172,0.7212563753128052,1,1
0.30099913477897644,0.6990008354187012,1,1
0.2812005579471588,0.7187994122505188,1,1
0.2797081172466278,0.7202919125556946,1,1
0.277893990278244,0.7221059799194336,1,1
0.29936352372169495,0.7006364464759827,1,1
0.2815595865249634,0.7184404134750366,1,1
0.27857205271720886,0.7214279174804688,1,1
0.5346811413764954,0.4653189182281494,0,1
0.3176635503768921,0.6823365092277527,1,1
0.27919942140579224,0.7208005785942078,1,1
0.27796220779418945,0.7220378518104553,1,1
0.29715803265571594,0.7028419971466064,1,1
0.3168010413646698,0.6831989884376526,1,1
0.30056706070899963,0.699432909488678,1,1
0.276358962059021,0.7236410975456238,1,1
0.28091394901275635,0.7190859913825989,1,1
0.2761669158935547,0.7238330841064453,1,1
0.27712827920913696,0.722871720790863,1,1
0.28686147928237915,0.7131384611129761,1,1
0.287875235080719,0.7121248245239258,1,1
0.36709895730018616,0.6329010725021362,1,1
0.2776324152946472,0.7223675847053528,1,1
0.5332763195037842,0.4667237401008606,0,1
0.27813929319381714,0.7218607068061829,1,1
0.28909167647361755,0.7109082341194153,1,1
0.31906965374946594,0.6809303760528564,1,1
0.2785817086696625,0.7214183211326599,1,1
0.2851315438747406,0.714868426322937,1,1
0.2891025245189667,0.7108975052833557,1,1
0.2791101634502411,0.7208898663520813,1,1
0.2778283655643463,0.7221716642379761,1,1
0.2825804054737091,0.7174196243286133,1,1
0.3613397777080536,0.6386602520942688,1,1
0.2772252857685089,0.7227747440338135,1,1
0.29655954241752625,0.7034404873847961,1,1
0.2823806405067444,0.7176193594932556,1,1
0.5582656264305115,0.4417343735694885,0,1
0.28276556730270386,0.7172344923019409,1,1
0.27799367904663086,0.7220063805580139,1,1
0.29169681668281555,0.7083032131195068,1,1
0.29159286618232727,0.7084071040153503,1,1
0.2754868268966675,0.7245131731033325,1,1
0.2828025817871094,0.7171974182128906,1,1
0.2957579791545868,0.7042419910430908,1,1
0.28179141879081726,0.7182084918022156,1,1
0.4386594593524933,0.5613405704498291,1,1
0.2944181561470032,0.7055819034576416,1,1
0.28056827187538147,0.7194316983222961,1,1
0.2865653932094574,0.713434636592865,1,1
0.28832143545150757,0.7116785645484924,1,1
0.2812901437282562,0.7187098264694214,1,1
0.276690810918808,0.7233092784881592,1,1
0.2781779170036316,0.7218220233917236,1,1
0.2765521705150604,0.723447859287262,1,1
0.39879652857780457,0.6012033820152283,1,1
0.2752343416213989,0.7247657179832458,1,1
0.27892792224884033,0.7210720777511597,1,1
0.3371056616306305,0.6628943085670471,1,1
0.287967324256897,0.712032675743103,1,1
0.3137202560901642,0.6862797737121582,1,1
0.2779804766178131,0.7220195531845093,1,1
0.485520601272583,0.5144794583320618,1,1
0.6080958247184753,0.39190414547920227,0,1
0.277982622385025,0.7220173478126526,1,1
0.2796304225921631,0.7203695178031921,1,1
0.27872854471206665,0.7212714552879333,1,1
0.3197462558746338,0.680253803730011,1,1
0.28683558106422424,0.7131644487380981,1,1
0.6199430227279663,0.3800570070743561,0,1
0.28748437762260437,0.712515652179718,1,1
0.2895039916038513,0.7104960680007935,1,1
0.28237149119377136,0.717628538608551,1,1
0.2791583240032196,0.7208417057991028,1,1
0.2999177873134613,0.7000822424888611,1,1
0.27707964181900024,0.7229203581809998,1,1
0.663613498210907,0.33638647198677063,0,1
0.293124258518219,0.706875741481781,1,1
0.27522870898246765,0.72477126121521,1,1
0.2788354158401489,0.7211645841598511,1,1
0.29277005791664124,0.7072299718856812,1,1
0.5212271213531494,0.47877296805381775,0,1
0.2827915549278259,0.7172083854675293,1,1
0.279278427362442,0.7207215428352356,1,1
0.28529027104377747,0.7147096991539001,1,1
0.27956920862197876,0.720430850982666,1,1
0.3000699579715729,0.6999300122261047,1,1
0.545316755771637,0.45468318462371826,0,1
0.27775657176971436,0.7222434282302856,1,1
0.27593299746513367,0.724066972732544,1,1
0.27769193053245544,0.7223080396652222,1,1
0.28619149327278137,0.713808536529541,1,1
0.2785109281539917,0.7214890718460083,1,1
0.623379647731781,0.376620352268219,0,1
0.28340306878089905,0.7165969610214233,1,1
0.278855562210083,0.721144437789917,1,1
0.28454071283340454,0.7154592275619507,1,1
0.2790123522281647,0.7209876775741577,1,1
0.2864808738231659,0.7135190963745117,1,1
0.38318774104118347,0.6168122291564941,1,1
0.2794780135154724,0.7205219864845276,1,1
0.27633950114250183,0.7236604690551758,1,1
